;data;precipitacao_total;temp_max;temp_min;humid_media;temp_media
3519;2015-09-26;2,07;19,59;14,26;89,05;16,92
3520;2015-09-27;8,65;19,88;14,8;87,29;17,34
3521;2015-09-28;1,96;22,16;10,44;70,8;16,3
3522;2015-09-29;0,08;23,68;11,49;69,03;17,58
3523;2015-09-30;0,03;21,91;11,42;69,39;16,66
3524;2015-10-01;0,07;24,18;11,63;76,31;17,91
3525;2015-10-02;4,24;23,25;16,09;85,72;19,67
3526;2015-10-03;9,7;17,86;11,63;78,13;14,75
3527;2015-10-04;0,07;19,94;7,57;70,04;13,75
3528;2015-10-05;0,05;23,39;9,15;68,33;16,27
3529;2015-10-06;1,19;28,02;14,85;72,73;21,43
3530;2015-10-07;14,68;24,41;18,34;84,89;21,38
3531;2015-10-08;49,83;20,76;17,43;91,75;19,1
3532;2015-10-09;41,21;17,7;14,84;92,2;16,27
3533;2015-10-10;19,06;17,24;13,51;89,98;15,38
3534;2015-10-11;17,99;17,52;13,44;91,94;15,48
3535;2015-10-12;7,81;18,79;13,25;87,72;16,02
3536;2015-10-13;1,1;21,71;9,82;78,25;15,76
3537;2015-10-14;4,72;26,44;14,39;81,31;20,42
3538;2015-10-15;34,16;26,03;17,31;82,3;21,67
3539;2015-10-16;7,14;21,36;13,55;73,18;17,45
3540;2015-10-17;1,99;17,08;11,27;72,67;14,18
3541;2015-10-18;0,06;20,68;7,08;70,72;13,88
3542;2015-10-19;0,29;23,96;12,46;79,4;18,21
3543;2015-10-20;9,01;29,33;17,03;76,09;23,18
3544;2015-10-21;8,2;24,82;15,6;82,29;20,21
3545;2015-10-22;19,97;22,77;14,94;86,51;18,85
3546;2015-10-23;1,11;23,72;15,04;78,19;19,38
3547;2015-10-24;0,34;21,86;12,59;73,96;17,23
3548;2015-10-25;1,9;19,17;12,68;83,1;15,92
3549;2015-10-26;6,61;23,11;14,87;85,57;18,99
3550;2015-10-27;0,99;25,43;17,29;85,46;21,36
3551;2015-10-28;1,36;26,4;17,06;80,29;21,73
3552;2015-10-29;0,48;30,07;17,38;72,75;23,73
3553;2015-10-30;3,21;26,44;19,09;77,94;22,77
3554;2015-10-31;13,38;22,95;17,78;87,06;20,36
3555;2015-11-01;1,41;21,7;14,57;77,39;18,13
3556;2015-11-02;1,46;19,81;14,68;82,3;17,24
3557;2015-11-03;2,32;23,05;15,92;86,57;19,48
3558;2015-11-04;7,02;20,41;17,3;90,45;18,85
3559;2015-11-05;20,12;18,97;14,4;87,48;16,68
3560;2015-11-06;2,56;21,9;11,77;76,22;16,84
3561;2015-11-07;0,04;24,89;11,99;70,41;18,44
3562;2015-11-08;1,23;26,79;15,03;76,36;20,91
3563;2015-11-09;0,99;30,13;16,74;74,46;23,44
3564;2015-11-10;13,81;25,32;19,49;87,62;22,41
3565;2015-11-11;24,75;25,04;18,81;87,49;21,93
3566;2015-11-12;1,63;26,76;18,31;83,4;22,53
3567;2015-11-13;22,01;27,24;19,08;83,06;23,16
3568;2015-11-14;3,8;24,83;16,13;72,21;20,48
3569;2015-11-15;0,04;26,98;13,47;69,04;20,22
3570;2015-11-16;0,5;24,19;16,25;80,72;20,22
3571;2015-11-17;6,29;23,47;18,1;88,42;20,79
3572;2015-11-18;7,64;26,35;18,03;85,1;22,19
3573;2015-11-19;3,35;26,77;18,26;86,67;22,52
3574;2015-11-20;19,82;21,44;14,46;80,0;17,95
3575;2015-11-21;0,44;23,57;10,46;68,0;17,01
3576;2015-11-22;0,0;27,64;14,22;66,97;20,93
3577;2015-11-23;0,02;25,16;15,57;70,59;20,36
3578;2015-11-24;0,1;24,36;14,82;74,06;19,59
3579;2015-11-25;2,22;26,73;16,42;73,48;21,57
3580;2015-11-26;0,33;25,93;18,19;81,88;22,06
3581;2015-11-27;7,25;24,55;19,13;88,33;21,84
3582;2015-11-28;12,21;25,14;18,71;80,94;21,92
3583;2015-11-29;2,45;25,5;14,49;62,01;19,99
3584;2015-11-30;0,0;25,63;12,71;59,25;19,17
3585;2015-12-01;0,06;25,56;15,11;71,05;20,33
3586;2015-12-02;21,6;22,83;18,23;89,32;20,53
3587;2015-12-03;8,21;27,08;17,86;81,46;22,47
3588;2015-12-04;12,3;26,73;19,0;83,23;22,87
3589;2015-12-05;4,88;27,12;18,12;77,21;22,62
3590;2015-12-06;0,62;24,9;15,63;69,22;20,27
3591;2015-12-07;0,01;25,89;11,77;61,8;18,83
3592;2015-12-08;0,01;30,02;14,52;65,13;22,27
3593;2015-12-09;0,89;27,89;19,99;82,91;23,94
3594;2015-12-10;30,11;27,32;17,57;79,09;22,44
3595;2015-12-11;0,22;30,25;16,85;68,66;23,55
3596;2015-12-12;0,03;31,59;19,88;69,55;25,74
3597;2015-12-13;14,74;27,26;18,61;81,95;22,93
3598;2015-12-14;13,73;24,41;18,88;89,27;21,65
3599;2015-12-15;27,62;27,59;18,64;80,62;23,12
3600;2015-12-16;0,76;28,01;16,5;69,47;22,25
3601;2015-12-17;0,0;31,17;19,19;73,53;25,18
3602;2015-12-18;15,69;27,86;21,42;85,89;24,64
3603;2015-12-19;22,39;24,04;18,46;83,96;21,25
3604;2015-12-20;1,94;25,99;16,27;75,65;21,13
3605;2015-12-21;1,21;25,51;18,71;83,31;22,11
3606;2015-12-22;24,92;27,59;19,92;85,4;23,76
3607;2015-12-23;28,83;26,72;20,36;89,82;23,54
3608;2015-12-24;29,08;24,26;20,4;91,84;22,33
3609;2015-12-25;15,59;26,28;19,61;86,9;22,95
3610;2015-12-26;1,4;27,88;19,56;82,62;23,72
3611;2015-12-27;0,42;29,04;20,44;84,81;24,74
3612;2015-12-28;5,12;30,51;21,05;82,34;25,78
3613;2015-12-29;5,95;29,59;21,66;85,24;25,63
3614;2015-12-30;10,56;29,63;22,51;87,22;26,07
3615;2015-12-31;8,16;28,84;22,06;83,56;25,45
3616;2016-01-01;1,61;27,9;20,58;81,15;24,24
3617;2016-01-02;1,58;28,08;19,85;79,86;23,96
3618;2016-01-03;0,31;29,36;20,04;76,15;24,7
3619;2016-01-04;0,05;28,61;20,42;78,22;24,51
3620;2016-01-05;13,07;26,85;21,4;84,49;24,13
3621;2016-01-06;10,65;28,31;21,33;87,14;24,82
3622;2016-01-07;3,41;27,4;21,14;85,17;24,27
3623;2016-01-08;1,35;28,11;18,51;80,36;23,31
3624;2016-01-09;0,31;28,67;19,96;82,7;24,32
3625;2016-01-10;4,22;28,95;20,85;81,53;24,9
3626;2016-01-11;0,76;30,6;21,06;79,8;25,83
3627;2016-01-12;0,18;32,39;20,79;75,14;26,59
3628;2016-01-13;0,68;30,59;21,68;73,17;26,14
3629;2016-01-14;0,75;28,69;18,84;68,17;23,76
3630;2016-01-15;0,32;31,32;17,83;67,17;24,58
3631;2016-01-16;0,01;31,43;18,66;65,72;25,05
3632;2016-01-17;0,02;32,87;18,55;62,56;25,71
3633;2016-01-18;0,16;33,13;18,89;58,37;26,01
3634;2016-01-19;0,0;32,35;19,16;61,37;25,76
3635;2016-01-20;0,01;31,32;19,3;65,75;25,31
3636;2016-01-21;0,03;31,16;19,39;66,47;25,28
3637;2016-01-22;0,0;31,42;19,01;62,97;25,21
3638;2016-01-23;0,0;33,81;18,92;61,54;26,36
3639;2016-01-24;0,74;34,04;20,53;59,03;27,29
3640;2016-01-25;0,02;32,89;20,75;65,93;26,82
3641;2016-01-26;6,13;25,32;18,94;83,14;22,13
3642;2016-01-27;10,62;27,38;16,11;73,72;21,74
3643;2016-01-28;0,08;29,14;18,13;74,08;23,64
3644;2016-01-29;0,36;32,73;21,52;78,75;27,13
3645;2016-01-30;8,41;29,31;20,94;83,65;25,12
3646;2016-01-31;35,25;26,63;20,23;85,38;23,43
3647;2016-02-01;9,13;26,55;17,96;77,88;22,26
3648;2016-02-02;0,16;26,78;16,84;75,47;21,81
3649;2016-02-03;0,29;24,85;18,97;85,47;21,91
3650;2016-02-04;14,21;28,02;19,68;84,55;23,85
3651;2016-02-05;2,74;30,11;19,25;78,09;24,68
3652;2016-02-06;0,18;29,72;19,79;78,7;24,75
3653;2016-02-07;1,68;31,18;19,99;76,74;25,58
3654;2016-02-08;0,45;32,32;22,49;78,28;27,4
3655;2016-02-09;11,97;30,57;22,98;85,02;26,77
3656;2016-02-10;7,36;31,09;20,63;78,96;25,86
3657;2016-02-11;0,85;31,02;20,27;73,21;25,64
3658;2016-02-12;3,0;32,07;20,75;75,96;26,41
3659;2016-02-13;1,3;30,58;22,63;82,9;26,6
3660;2016-02-14;19,98;28,95;21,45;85,84;25,2
3661;2016-02-15;2,8;30,43;20,15;80,71;25,29
3662;2016-02-16;4,21;29,56;20,15;80,21;24,85
3663;2016-02-17;5,03;31,02;21,28;82,2;26,15
3664;2016-02-18;10,56;31,3;20,18;79,76;25,74
3665;2016-02-19;0,33;30,96;19,39;79,87;25,18
3666;2016-02-20;6,75;29,13;19,79;81,59;24,46
3667;2016-02-21;1,86;30,06;20,4;80,09;25,23
3668;2016-02-22;0,41;30,07;20,46;78,88;25,26
3669;2016-02-23;1,08;31,02;20,54;79,6;25,78
3670;2016-02-24;2,16;31,19;20,48;80,24;25,83
3671;2016-02-25;1,09;31,96;21,39;76,29;26,67
3672;2016-02-26;0,14;32,04;21,43;79,15;26,74
3673;2016-02-27;17,22;27,03;20,2;82,25;23,62
3674;2016-02-28;0,75;27,6;17,05;72,87;22,32
3675;2016-02-29;0,15;28,83;15,27;65,22;22,05
3676;2016-03-01;0,07;28,05;16,13;65,45;22,09
3677;2016-03-02;2,87;24,52;19,08;79,96;21,8
3678;2016-03-03;29,08;23,31;17,14;86,01;20,22
3679;2016-03-04;6,59;25,47;16,97;81,61;21,22
3680;2016-03-05;1,85;26,68;15,2;77,39;20,94
3681;2016-03-06;0,83;26,61;15,62;73,71;21,12
3682;2016-03-07;0,18;26,8;13,97;70,47;20,39
3683;2016-03-08;0,02;29,34;15,27;73,88;22,31
3684;2016-03-09;5,74;24,5;19,27;88,88;21,88
3685;2016-03-10;24,99;23,69;17,94;88,14;20,82
3686;2016-03-11;7,85;23,33;16,66;87,23;20,0
3687;2016-03-12;10,59;24,29;15,22;80,52;19,75
3688;2016-03-13;0,35;25,78;14,23;76,68;20,01
3689;2016-03-14;0,11;28,24;15,75;75,34;22,0
3690;2016-03-15;0,32;29,68;17,93;74,15;23,81
3691;2016-03-16;0,04;30,47;18,55;75,58;24,51
3692;2016-03-17;0,03;31,63;19,59;74,56;25,61
3693;2016-03-18;0,0;32,38;20,95;72,51;26,67
3694;2016-03-19;9,19;25,65;19,29;84,8;22,47
3695;2016-03-20;4,56;22,84;18,19;87,6;20,52
3696;2016-03-21;25,55;24,22;18,13;91,49;21,18
3697;2016-03-22;14,26;25,18;17,79;83,68;21,48
3698;2016-03-23;0,54;25,8;15,38;78,75;20,59
3699;2016-03-24;0,13;25,85;15,83;80,13;20,84
3700;2016-03-25;9,29;21,65;18,35;88,0;20,0
3701;2016-03-26;42,91;22,0;16,69;89,86;19,34
3702;2016-03-27;13,8;22,72;16,63;87,07;19,68
3703;2016-03-28;2,51;24,62;17,11;82,39;20,86
3704;2016-03-29;1,17;26,29;16,18;78,15;21,23
3705;2016-03-30;0,33;27,26;15,53;78,31;21,4
3706;2016-03-31;0,32;28,56;16,69;79,4;22,62
3707;2016-04-01;0,34;29,6;18,39;78,22;23,99
3708;2016-04-02;0,11;28,94;19,81;81,97;24,37
3709;2016-04-03;10,89;26,96;17,84;84,12;22,4
3710;2016-04-04;2,21;27,3;18,42;82,61;22,86
3711;2016-04-05;2,07;29,49;20,39;81,34;24,94
3712;2016-04-06;1,42;31,25;21,36;81,0;26,3
3713;2016-04-07;11,28;28,49;20,18;84,32;24,34
3714;2016-04-08;1,69;26,27;20,08;87,17;23,17
3715;2016-04-09;12,05;25,56;18,4;88,84;21,98
3716;2016-04-10;3,74;24,75;19,78;89,67;22,26
3717;2016-04-11;16,26;23,7;19,34;91,05;21,52
3718;2016-04-12;11,91;24,27;19,14;88,7;21,71
3719;2016-04-13;4,56;26,25;19,46;89,06;22,86
3720;2016-04-14;13,87;27,76;17,75;84,04;22,76
3721;2016-04-15;0,12;31,28;19,83;76,53;25,56
3722;2016-04-16;0,19;32,56;22,37;70,13;27,46
3723;2016-04-17;2,33;32,17;22,98;69,55;27,58
3724;2016-04-18;10,24;29,42;21,83;77,75;25,63
3725;2016-04-19;4,53;30,5;21,05;74,15;25,78
3726;2016-04-20;3,85;27,92;19,13;78,42;23,52
3727;2016-04-21;6,65;26,32;19,43;84,24;22,88
3728;2016-04-22;8,05;22,57;16,09;87,41;19,33
3729;2016-04-23;12,22;26,72;17,85;86,69;22,28
3730;2016-04-24;9,54;26,77;20,11;84,0;23,44
3731;2016-04-25;52,61;22,61;18,14;91,57;20,37
3732;2016-04-26;12,95;17,64;12,16;89,45;14,9
3733;2016-04-27;10,29;12,96;6,27;78,29;9,62
3734;2016-04-28;1,69;13,87;4,21;72,17;9,04
3735;2016-04-29;0,06;14,62;4,37;76,29;9,49
3736;2016-04-30;0,07;14,66;5,26;76,51;9,96
3737;2016-05-01;0,04;18,73;3,93;75,09;11,33
3738;2016-05-02;0,09;21,5;6,98;73,16;14,24
3739;2016-05-03;0,1;20,36;10,47;75,52;15,41
3740;2016-05-04;0,17;20,81;8,76;81,31;14,78
3741;2016-05-05;0,15;20,19;9,25;81,95;14,72
3742;2016-05-06;1,35;17,8;11,05;88,05;14,43
3743;2016-05-07;0,88;20,26;12,99;89,04;16,63
3744;2016-05-08;0,5;20,44;14,19;89,88;17,31
3745;2016-05-09;5,86;21,09;14,96;91,89;18,03
3746;2016-05-10;1,41;20,86;15,94;91,23;18,4
3747;2016-05-11;2,5;18,51;13,93;87,47;16,22
3748;2016-05-12;0,89;16,3;10,98;84,11;13,64
3749;2016-05-13;0,11;17,42;9,44;88,65;13,43
3750;2016-05-14;0,1;22,71;10,84;85,72;16,77
3751;2016-05-15;7,2;19,48;14,23;88,93;16,86
3752;2016-05-16;26,71;16,58;11,35;85,4;13,96
3753;2016-05-17;0,06;13,9;6,36;76,31;10,13
3754;2016-05-18;0,03;14,81;4,8;77,82;9,81
3755;2016-05-19;0,03;16,56;4,6;79,7;10,58
3756;2016-05-20;0,93;14,51;7,07;90,71;10,79
3757;2016-05-21;5,74;16,13;9,91;91,85;13,02
3758;2016-05-22;1,17;14,73;11,46;92,18;13,09
3759;2016-05-23;3,41;14,41;5,86;84,05;10,13
3760;2016-05-24;0,14;17,46;4,92;83,88;11,19
3761;2016-05-25;0,03;19,81;8,05;82,77;13,93
3762;2016-05-26;0,45;19,29;11,31;85,73;15,3
3763;2016-05-27;0,07;16,96;11,99;90,59;14,47
3764;2016-05-28;0,84;19,8;11,73;89,67;15,76
3765;2016-05-29;8,16;17,43;14,1;94,04;15,76
3766;2016-05-30;9,22;17,39;13,51;89,89;15,45
3767;2016-05-31;0,61;17,01;11,58;85,5;14,3
3768;2016-06-01;0,1;16,9;7,48;85,62;12,19
3769;2016-06-02;0,19;16,78;6,71;81,11;11,75
3770;2016-06-03;0,32;13,52;6,82;83,07;10,17
3771;2016-06-04;0,04;13,94;4,93;86,38;9,43
3772;2016-06-05;0,21;13,85;5,26;86,78;9,55
3773;2016-06-06;0,04;12,35;4,38;85,67;8,36
3774;2016-06-07;0,07;14,87;3,22;80,9;9,04
3775;2016-06-08;0,11;13,3;4,38;68,34;8,84
3776;2016-06-09;0,02;13,6;0,78;63,23;7,19
3777;2016-06-10;0,77;12,01;1,85;72,75;6,93
3778;2016-06-11;0,03;11,17;0,31;73,54;5,74
3779;2016-06-12;0,0;13,88;0,54;68,22;7,21
3780;2016-06-13;0,03;16,7;0,81;68,97;8,76
3781;2016-06-14;0,05;18,16;4,73;73,57;11,44
3782;2016-06-15;0,04;20,2;6,94;75,53;13,57
3783;2016-06-16;0,12;17,6;9,71;83,27;13,66
3784;2016-06-17;4,79;14,04;8,11;89,7;11,08
3785;2016-06-18;0,31;14,2;3,87;86,04;9,03
3786;2016-06-19;0,16;14,57;2,88;83,57;8,72
3787;2016-06-20;0,07;13,23;3,1;80,9;8,16
3788;2016-06-21;0,05;15,62;4,11;80,01;9,87
3789;2016-06-22;0,89;15,26;7,65;87,34;11,45
3790;2016-06-23;0,95;16,56;9,01;89,94;12,79
3791;2016-06-24;0,21;17,12;7,1;88,99;12,11
3792;2016-06-25;0,08;18,55;8,92;85,7;13,73
3793;2016-06-26;11,74;19,17;10,9;85,53;15,04
3794;2016-06-27;4,17;19,52;11,13;86,66;15,32
3795;2016-06-28;0,93;19,44;11,16;89,18;15,3
3796;2016-06-29;0,75;21,07;11,42;86,88;16,24
3797;2016-06-30;0,1;21,06;11,92;84,13;16,49
3798;2016-07-01;0,07;23,99;11,89;81,42;17,94
3799;2016-07-02;0,09;25,11;12,19;77,43;18,65
3800;2016-07-03;0,03;26,74;13,46;73,02;20,1
3801;2016-07-04;0,02;26,13;15,36;67,92;20,74
3802;2016-07-05;2,66;23,77;16,6;73,9;20,18
3803;2016-07-06;22,77;18,59;11,09;85,79;14,84
3804;2016-07-07;1,32;16,88;7,42;76,03;12,15
3805;2016-07-08;0,08;17,94;5,84;78,56;11,89
3806;2016-07-09;5,04;13,88;8,61;87,47;11,25
3807;2016-07-10;8,75;20,63;9,68;85,87;15,16
3808;2016-07-11;9,7;20,43;12,41;88,3;16,42
3809;2016-07-12;14,61;18,68;13,46;88,39;16,07
3810;2016-07-13;0,59;19,38;7,68;86,22;13,53
3811;2016-07-14;17,86;17,32;10,15;94,93;13,74
3812;2016-07-15;25,64;17,62;12,43;90,1;15,02
3813;2016-07-16;1,77;13,33;8,64;82,2;10,98
3814;2016-07-17;0,41;10,09;2,62;74,32;6,35
3815;2016-07-18;0,01;11,95;2,18;79,81;7,07
3816;2016-07-19;0,03;13,19;3,52;79,92;8,36
3817;2016-07-20;0,03;13,78;2,05;78,41;7,92
3818;2016-07-21;0,05;14,48;2,46;81,46;8,47
3819;2016-07-22;0,08;16,69;3,39;83,42;10,04
3820;2016-07-23;0,13;20,74;5,45;80,9;13,09
3821;2016-07-24;0,03;21,83;9,09;79,83;15,46
3822;2016-07-25;0,04;23,51;11,61;78,19;17,56
3823;2016-07-26;7,58;21,16;13,43;83,83;17,3
3824;2016-07-27;8,19;12,87;7,48;79,06;10,18
3825;2016-07-28;0,07;14,53;3,56;81,66;9,04
3826;2016-07-29;0,03;18,33;4,91;81,95;11,62
3827;2016-07-30;0,01;22,09;8,54;79,74;15,31
3828;2016-07-31;0,01;26,44;13,0;69,49;19,72
3829;2016-08-01;0,1;22,52;15,36;75,08;18,94
3830;2016-08-02;1,25;15,37;9,31;83,03;12,34
3831;2016-08-03;1,33;19,44;9,11;84,51;14,27
3832;2016-08-04;0,05;24,32;11,75;80,24;18,04
3833;2016-08-05;0,24;26,44;13,82;75,45;20,13
3834;2016-08-06;1,39;22,39;15,65;81,46;19,02
3835;2016-08-07;16,06;17,49;9,31;80,59;13,4
3836;2016-08-08;0,04;17,48;7,4;76,1;12,44
3837;2016-08-09;0,1;18,64;7,45;78,94;13,05
3838;2016-08-10;1,13;16,48;6,43;79,21;11,45
3839;2016-08-11;0,08;17,79;6,44;80,33;12,11
3840;2016-08-12;0,12;20,24;7,15;77,39;13,7
3841;2016-08-13;0,08;23,56;7,78;70,98;15,67
3842;2016-08-14;0,03;24,54;10,29;69,66;17,41
3843;2016-08-15;4,04;23,18;13,22;79,65;18,2
3844;2016-08-16;0,81;24,44;12,14;77,11;18,29
3845;2016-08-17;10,43;20,84;14,11;76,36;17,48
3846;2016-08-18;4,23;19,39;6,6;63,84;12,99
3847;2016-08-19;0,37;17,86;9,16;71,94;13,51
3848;2016-08-20;9,54;15,86;11,84;88,69;13,85
3849;2016-08-21;12,33;13,54;7,55;77,34;10,54
3850;2016-08-22;0,54;16,79;2,73;68,96;9,76
3851;2016-08-23;0,02;20,46;4,96;61,01;12,71
3852;2016-08-24;0,01;23,6;7,6;63,53;15,6
3853;2016-08-25;0,03;25,95;10,44;70,91;18,19
3854;2016-08-26;0,03;29,69;13,79;69,2;21,74
3855;2016-08-27;0,01;29,92;17,88;65,26;23,9
3856;2016-08-28;6,45;23,66;15,43;77,97;19,54
3857;2016-08-29;17,97;17,38;14,74;94,39;16,06
3858;2016-08-30;19,12;18,61;15,11;93,68;16,86
3859;2016-08-31;11,14;18,88;12,75;89,95;15,81
3860;2016-09-01;1,09;20,32;10,35;83,98;15,34
3861;2016-09-02;0,22;18,11;11,09;85,38;14,6
3862;2016-09-03;1,72;13,43;10,97;92,48;12,2
3863;2016-09-04;9,29;15,37;11,03;94,45;13,2
3864;2016-09-05;2,84;17,94;11,87;94,3;14,9
3865;2016-09-06;22,92;14,56;8,81;83,62;11,68
3866;2016-09-07;1,83;15,29;7,54;77,57;11,41
3867;2016-09-08;0,14;18,14;8,39;78,73;13,27
3868;2016-09-09;0,07;22,99;7,74;75,41;15,36
3869;2016-09-10;0,06;26,56;10,62;70,19;18,59
3870;2016-09-11;0,06;26,18;12,26;70,13;19,22
3871;2016-09-12;0,01;28,21;14,14;72,17;21,17
3872;2016-09-13;17,48;25,33;15,34;71,44;20,33
3873;2016-09-14;1,78;17,42;9,24;67,93;13,33
3874;2016-09-15;0,08;18,36;6,62;71,7;12,49
3875;2016-09-16;0,01;22,22;6,11;70,13;14,17
3876;2016-09-17;0,02;26,18;10,13;69,81;18,16
3877;2016-09-18;1,7;22,4;13,83;79,27;18,11
3878;2016-09-19;1,41;18,37;10,99;74,23;14,68
3879;2016-09-20;0,04;19,69;7,47;74,84;13,58
3880;2016-09-21;0,04;23,59;9,57;72,52;16,58
3881;2016-09-22;0,02;25,33;11,18;66,63;18,25
3882;2016-09-23;0,02;23,17;11,28;68,46;17,22
3883;2016-09-24;0,02;17,92;8,16;71,7;13,04
3884;2016-09-25;0,28;19,0;6,57;70,59;12,79
3885;2016-09-26;0,05;22,35;6,01;68,94;14,18
3886;2016-09-27;0,02;24,55;7,74;62,17;16,15
3887;2016-09-28;0,04;27,27;10,39;60,81;18,83
3888;2016-09-29;0,01;20,7;10,92;64,97;15,81
3889;2016-09-30;0,02;20,55;8,23;72,27;14,39
3890;2016-10-01;0,01;23,59;10,45;71,0;17,02
3891;2016-10-02;0,0;24,4;11,86;70,36;18,13
3892;2016-10-03;0,04;23,84;13,41;73,0;18,62
3893;2016-10-04;0,51;23,56;12,76;76,66;18,16
3894;2016-10-05;0,31;21,98;13,06;81,89;17,52
3895;2016-10-06;17,88;19,87;12,69;82,52;16,28
3896;2016-10-07;1,13;23,09;11,01;76,11;17,05
3897;2016-10-08;0,57;21,55;12,21;65,72;16,88
3898;2016-10-09;0,02;21,85;6,98;58,27;14,41
3899;2016-10-10;0,01;24,38;8,1;59,58;16,24
3900;2016-10-11;0,83;25,79;13,44;70,1;19,62
3901;2016-10-12;2,38;22,31;15,93;81,3;19,12
3902;2016-10-13;18,99;26,05;16,01;80,62;21,03
3903;2016-10-14;0,29;27,01;15,66;77,47;21,34
3904;2016-10-15;0,48;24,46;16,98;84,83;20,72
3905;2016-10-16;19,17;28,39;18,34;83,02;23,36
3906;2016-10-17;32,72;24,06;19,26;87,72;21,66
3907;2016-10-18;48,39;19,91;16,3;92,99;18,11
3908;2016-10-19;35,56;22,54;16,66;93,1;19,6
3909;2016-10-20;20,04;22,46;15,69;82,43;19,08
3910;2016-10-21;0,43;21,25;12,25;77,14;16,75
3911;2016-10-22;0,11;23,79;10,72;74,92;17,25
3912;2016-10-23;0,38;27,85;15,66;77,1;21,76
3913;2016-10-24;1,5;27,21;18,54;84,37;22,88
3914;2016-10-25;20,24;23,25;18,19;87,61;20,72
3915;2016-10-26;3,73;23,73;18,24;89,71;20,99
3916;2016-10-27;15,78;19,29;12,63;76,64;15,96
3917;2016-10-28;1,12;18,27;8,38;65,26;13,33
3918;2016-10-29;0,01;23,47;8,12;67,86;15,8
3919;2016-10-30;0,01;26,33;12,19;65,92;19,26
3920;2016-10-31;0,0;30,55;14,79;65,22;22,67
3921;2016-11-01;5,27;26,77;19,29;79,26;23,03
3922;2016-11-02;46,73;21,85;14,47;76,37;18,16
3923;2016-11-03;0,37;22,13;7,87;59,93;15,0
3924;2016-11-04;0,01;27,07;10,46;56,9;18,77
3925;2016-11-05;0,01;29,6;13,65;56,35;21,62
3926;2016-11-06;0,0;30,15;15,91;60,65;23,03
3927;2016-11-07;0,01;31,71;17,66;61,42;24,68
3928;2016-11-08;0,02;28,59;18,75;71,45;23,67
3929;2016-11-09;10,64;25,13;18,03;86,05;21,58
3930;2016-11-10;8,84;29,1;16,81;73,62;22,95
3931;2016-11-11;4,57;24,14;16,04;70,17;20,09
3932;2016-11-12;0,09;24,87;10,04;54,94;17,46
3933;2016-11-13;0,01;28,29;13,03;63,78;20,66
3934;2016-11-14;0,0;29,77;16,47;66,48;23,12
3935;2016-11-15;0,44;29,36;18,33;70,5;23,84
3936;2016-11-16;9,98;26,49;17,54;79,1;22,01
3937;2016-11-17;3,67;22,83;16,28;81,71;19,55
3938;2016-11-18;7,22;19,81;7,38;72,26;13,59
3939;2016-11-19;0,26;23,68;10,12;65,79;16,9
3940;2016-11-20;0,01;26,13;12,4;65,04;19,27
3941;2016-11-21;0,01;26,55;15,15;65,52;20,85
3942;2016-11-22;0,09;23,43;11,9;66,89;17,67
3943;2016-11-23;0,04;26,43;11,35;58,39;18,89
3944;2016-11-24;0,0;28,72;12,39;55,03;20,56
3945;2016-11-25;1,59;28,91;15,87;67,72;22,39
3946;2016-11-26;0,08;32,17;18,38;70,94;25,27
3947;2016-11-27;5,01;28,68;19,75;83,76;24,22
3948;2016-11-28;17,88;25,16;18,91;84,46;22,04
3949;2016-11-29;0,69;25,86;15,06;68,61;20,46
3950;2016-11-30;0,04;25,77;12,21;62,73;18,99
3951;2016-12-01;0,0;28,21;14,46;62,94;21,33
3952;2016-12-02;0,0;29,62;17,16;68,43;23,39
3953;2016-12-03;5,98;24,69;19,24;88,49;21,96
3954;2016-12-04;24,22;24,88;16,25;80,65;20,56
3955;2016-12-05;0,27;27,78;14,01;66,56;20,89
3956;2016-12-06;0,01;30,1;16,08;61,76;23,09
3957;2016-12-07;0,54;30,38;17,48;66,01;23,93
3958;2016-12-08;4,37;27,73;17,78;73,52;22,76
3959;2016-12-09;2,47;24,88;15,47;73,1;20,18
3960;2016-12-10;0,77;28,99;17,25;75,25;23,12
3961;2016-12-11;1,32;30,75;19,39;64,69;25,07
3962;2016-12-12;0,07;31,29;16,3;60,1;23,8
3963;2016-12-13;0,09;30,32;19,7;67,43;25,01
3964;2016-12-14;2,43;24,0;13,39;60,67;18,7
3965;2016-12-15;0,07;25,09;10,59;55,56;17,84
3966;2016-12-16;0,05;27,61;13,79;60,55;20,7
3967;2016-12-17;0,0;30,16;17,45;66,51;23,8
3968;2016-12-18;1,72;29,78;19,66;74,94;24,72
3969;2016-12-19;14,62;26,0;19,32;81,6;22,66
3970;2016-12-20;2,52;28,83;18,02;75,47;23,43
3971;2016-12-21;0,72;31,14;18,07;71,83;24,61
3972;2016-12-22;0,3;31,85;20,33;72,82;26,09
3973;2016-12-23;3,26;30,57;21,07;74,77;25,82
3974;2016-12-24;7,04;30,53;19,97;77,32;25,25
3975;2016-12-25;0,99;32,76;20,29;72,38;26,52
3976;2016-12-26;5,8;32,24;21,78;75,37;27,01
3977;2016-12-27;19,56;27,02;20,96;85,58;23,99
3978;2016-12-28;10,33;27,78;19,82;85,69;23,8
3979;2016-12-29;5,71;27,31;20,95;88,33;24,13
3980;2016-12-30;16,15;30,0;20,69;85,8;25,34
3981;2016-12-31;7,54;28,71;21,25;85,62;24,98
3982;2017-01-01;12,33;31,42;20,65;81,19;26,03
3983;2017-01-02;1,7;30,96;21,64;81,6;26,3
